SPP1	7.76e-37
COL11A1	1.88e-21
MMP1	5.80e-15
SPINK1	1.35e-11
GREM1	6.28e-23
COL10A1	7.58e-20
TOP2A	2.43e-24
GREM1	2.15e-21
TOX3	3.82e-17
TOP2A	9.97e-22
MMP12	6.93e-19
SULF1	1.51e-24
COL1A1	1.18e-17
TOX3	7.82e-18
CEACAM5	2.31e-11
CP	1.17e-20
COL1A1	2.43e-17
HMGB3	2.53e-25
S100P	1.71e-09
SULF1	7.41e-24
CD24	9.26e-15
THBS2	4.67e-22
CXCL13	2.07e-12
PHLDA2	1.31e-17
COL3A1	3.55e-16
COL10A1	7.30e-23
CLDN3	7.17e-16
TOX3	4.02e-16
CRABP2	3.78e-15
S100A2	1.01e-08
PLPP2	1.95e-25
COL3A1	1.71e-16
XAGE1B///XAGE1E	1.00e-10
CDH3	2.55e-17
GOLM1	3.50e-25
MDK	1.80e-23
COL11A1	1.38e-16
KRT15	1.37e-09
COL1A2	1.60e-15
PAICS	3.10e-20
NME1	2.40e-29
PLOD2	6.81e-19
COL3A1	1.99e-15
IGF2BP3	5.84e-11
RRM2	1.15e-18
KIAA0101	5.04e-20
CDC20	1.52e-18
IGFBP3	1.99e-17
PAICS	1.72e-25
ECT2	4.59e-18
GDF15	2.14e-10
IGFBP3	1.41e-16
DSP	5.05e-11
STEAP1	3.02e-14
NUSAP1	3.92e-18
ZWINT	1.32e-18
ENO1	2.97e-20
IGKC	3.23e-07
IGHM	9.52e-09
IGK///IGKC	1.42e-08
NQO1	2.43e-11
VCAN	1.56e-11
SULF1	7.97e-21
IGF2BP3	3.36e-10
COL5A2	1.48e-11
CEP55	2.68e-19
	1.61e-07
SRD5A1	3.62e-17
IGHV3-23///IGHV4-31///IGHM///IGHG1///IGHA1	4.68e-09
NEK2	7.34e-16
RRM2	4.69e-18
CENPU	9.02e-18
PMAIP1	1.21e-11
CD24	2.96e-12
ASPM	4.02e-16
TYMS	6.39e-18
AHNAK2	3.37e-09
GALNT7	3.59e-19
CD24	4.40e-12
AGR2	2.26e-09
CCNB1	3.14e-18
PLAU	9.31e-15
CXCL14	2.49e-06
PLAU	1.53e-13
IGK///IGKC	9.14e-08
VCAN	1.46e-11
FHL2	1.75e-17
TMPRSS4	1.21e-13
IGHM	1.02e-08
MMP11	1.47e-15
ABCC3	4.57e-19
PFKP	1.75e-17
KDELR2	4.97e-28
EEF1A2	4.24e-07
BUB1B	9.15e-15
MAD2L1	6.12e-16
COL5A2	9.51e-14
IGKC	1.01e-07
UBD///GABBR1	1.26e-09
HIST2H2AA4///HIST2H2AA3	7.16e-13
PRC1	3.47e-13
NMU	2.53e-09
MMP9	2.11e-13
CD24	5.73e-12
NET1	5.31e-16
MUC16	2.72e-09
NQO1	7.70e-11
HN1	1.97e-20
KDELR3	1.28e-20
CDK1	1.99e-16
SOX4	2.86e-19
TFPI2	3.81e-05
MIF	1.04e-27
LGSN	2.20e-10
MELK	5.31e-17
C1orf106	4.64e-21
KPNA2	2.11e-20
IGK///IGKC	5.41e-07
SOX4	3.81e-21
KRT19	1.61e-11
KRT8	7.69e-16
TPD52	6.30e-15
CENPF	1.56e-17
GFPT1	3.92e-22
MUC4	6.61e-06
IGK///IGKC	2.57e-08
SCG5	4.71e-11
DNAJC12	4.00e-11
COMP	3.24e-10
IGLJ3	3.81e-09
TNFRSF21	5.47e-15
MIR6787///SLC16A3	9.11e-16
PLOD2	2.07e-12
TNFRSF21	2.07e-19
IGLC1	1.72e-06
POSTN	8.40e-12
SORD	5.13e-17
IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1	7.62e-09
DLGAP5	4.70e-14
GPR87	5.49e-08
FAP	6.64e-19
IGHV3-23///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH	8.17e-08
DSG2	6.48e-16
CD24	1.46e-11
HIST2H2AA4///HIST2H2AA3	3.10e-12
TIMP1	4.57e-18
HIST1H2BD	1.78e-16
TPBG	2.78e-21
IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1	3.84e-09
SLC7A11	2.18e-08
BIRC5	1.23e-15
HMGA1	1.68e-20
GAPDH	9.68e-20
MMP7	1.55e-06
PBK	8.72e-10
CHI3L1	2.14e-08
MLIP	1.22e-07
MCM4	2.03e-17
IGKV1OR2-108	8.95e-08
PRDX4	9.53e-22
SOX4	1.29e-16
SPAG4	6.42e-20
IGLC1	3.16e-08
IGLJ3///IGLV@///IGLC1	1.17e-07
UBE2C	1.83e-14
MAGEA6	3.85e-04
IGHV3-23///IGHV4-31///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH	1.37e-09
NQO1	3.49e-10
POU2AF1	2.14e-07
PLA2G4A	4.00e-07
TMEM106B	4.08e-17
CDK1	7.03e-15
IGLJ3	6.10e-09
LGR4	2.79e-15
PPP1R14B	7.41e-24
F2RL1	9.53e-13
COL5A1	8.27e-11
PAIP1	1.94e-18
TPD52	9.71e-14
CDKN3	1.10e-15
MUC5B	1.30e-04
PAIP1	8.59e-20
CHI3L1	1.25e-07
IGKV1OR2-118	1.50e-08
LOC102725526///IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHA2///IGHA1///IGH	5.61e-09
MTHFD2	1.71e-13
GINS1	2.18e-15
SEL1L2///GPR37	8.91e-10
PCP4	3.31e-06
GCLC	3.26e-08
MUC4	9.02e-06
LCN2	3.00e-05
ABCC3	4.28e-16
KPNA2	1.73e-18
MIR6787///SLC16A3	2.40e-13
PDIA4	4.76e-21
VCAN	1.25e-10
VCAN	3.95e-11
APOBEC3B	4.36e-10
CDH1	2.43e-17
PMAIP1	1.36e-09
TSPAN6	1.45e-15
LOC100507855///AK4	1.11e-14
TRIM2	1.64e-11
TTK	5.00e-12
MIR8071-2///MIR8071-1///IGHV4-31///IGHM///IGHG2///IGHG1	5.11e-09
IGLV1-44	1.48e-07
CDK1	9.44e-16
IGHM	1.56e-04
MAGEA6///MAGEA3	5.25e-04
AURKA	1.54e-13
CKS1B	2.79e-16
EPCAM	5.79e-18
PERP	1.02e-11
CLDN3	2.08e-14
